DATE,TIME,BUYING RATE,MID RATE,SELLING RATE
28/03/2014,15:30:00,6.196944444,6.201944444,6.206944444
31/03/2014,09:30:00,6.054166667,6.064166667,6.074166667
31/03/2014,12:30:00,6.080277778,6.090277778,6.100277778
31/03/2014,15:30:00,6.145,6.155,6.165
01/04/2014,09:30:00,6.132222222,6.142222222,6.152222222
01/04/2014,12:30:00,6.164722222,6.174722222,6.184722222
01/04/2014,15:30:00,6.165,6.175,6.185
02/04/2014,09:30:00,6.171388889,6.181388889,6.191388889
02/04/2014,12:30:00,6.186388889,6.196388889,6.206388889
02/04/2014,15:30:00,6.171944444,6.181944444,6.191944444
03/04/2014,09:30:00,6.175555556,6.185555556,6.195555556
03/04/2014,12:30:00,6.108611111,6.118611111,6.128611111
03/04/2014,15:30:00,6.119166667,6.129166667,6.139166667
04/04/2014,09:30:00,6.149444444,6.159444444,6.169444444
04/04/2014,12:30:00,6.13,6.14,6.15
04/04/2014,15:30:00,6.141833333,6.151833333,6.161833333
07/04/2014,09:30:00,6.143611111,6.153611111,6.163611111
07/04/2014,12:30:00,6.129166667,6.139166667,6.149166667
07/04/2014,15:30:00,6.140833333,6.150833333,6.160833333
08/04/2014,09:30:00,6.144722222,6.154722222,6.164722222
08/04/2014,12:30:00,6.136944444,6.146944444,6.156944444
08/04/2014,15:30:00,6.143333333,6.153333333,6.163333333
09/04/2014,09:30:00,6.144166667,6.154166667,6.164166667
09/04/2014,12:30:00,6.139166667,6.149166667,6.159166667
09/04/2014,15:30:00,6.139166667,6.149166667,6.159166667
10/04/2014,09:30:00,6.134444444,6.144444444,6.154444444
10/04/2014,12:30:00,6.085277778,6.095277778,6.105277778
10/04/2014,15:30:00,6.079722222,6.089722222,6.099722222
11/04/2014,09:30:00,6.048055556,6.058055556,6.068055556
11/04/2014,12:30:00,6.060555556,6.070555556,6.080555556
11/04/2014,15:30:00,6.063888889,6.073888889,6.083888889
14/04/2014,09:30:00,6.088611111,6.098611111,6.108611111
14/04/2014,12:30:00,6.128333333,6.138333333,6.148333333
14/04/2014,15:30:00,6.133333333,6.143333333,6.153333333
15/04/2014,09:30:00,6.182222222,6.192222222,6.202222222
15/04/2014,12:30:00,6.191555556,6.201555556,6.211555556
15/04/2014,15:30:00,6.199722222,6.209722222,6.219722222
16/04/2014,09:30:00,6.211944444,6.221944444,6.231944444
16/04/2014,12:30:00,6.231944444,6.241944444,6.251944444
16/04/2014,15:30:00,6.242222222,6.252222222,6.262222222
17/04/2014,09:30:00,6.215277778,6.225277778,6.235277778
17/04/2014,12:30:00,6.177777778,6.187777778,6.197777778
17/04/2014,15:30:00,6.178333333,6.188333333,6.198333333
22/04/2014,09:30:00,6.189166667,6.199166667,6.209166667
22/04/2014,12:30:00,6.203333333,6.213333333,6.223333333
22/04/2014,15:30:00,6.245,6.255,6.265
23/04/2014,09:30:00,6.2475,6.2575,6.2675
23/04/2014,12:30:00,6.247222222,6.257222222,6.267222222
23/04/2014,15:30:00,6.241111111,6.251111111,6.261111111
24/04/2014,09:30:00,6.220555556,6.230555556,6.240555556
24/04/2014,12:30:00,6.210277778,6.220277778,6.230277778
24/04/2014,15:30:00,6.2225,6.2325,6.2425
25/04/2014,09:30:00,6.238333333,6.248333333,6.258333333
25/04/2014,12:30:00,6.266666667,6.276666667,6.286666667
25/04/2014,15:30:00,6.260833333,6.270833333,6.280833333
28/04/2014,09:30:00,6.261111111,6.271111111,6.281111111
28/04/2014,12:30:00,6.292777778,6.302777778,6.312777778
28/04/2014,15:30:00,6.304722222,6.314722222,6.324722222
29/04/2014,09:30:00,6.368333333,6.378333333,6.388333333
29/04/2014,12:30:00,6.33,6.34,6.35
29/04/2014,15:30:00,6.319166667,6.329166667,6.339166667
30/04/2014,09:30:00,6.323333333,6.333333333,6.343333333
30/04/2014,12:30:00,6.296944444,6.306944444,6.316944444
30/04/2014,15:30:00,6.293888889,6.303888889,6.313888889
02/05/2014,09:30:00,6.302222222,6.312222222,6.322222222
02/05/2014,12:30:00,6.358611111,6.368611111,6.378611111
02/05/2014,15:30:00,6.365666667,6.375666667,6.385666667
05/05/2014,09:30:00,6.374166667,6.384166667,6.394166667
05/05/2014,12:30:00,6.424444444,6.434444444,6.444444444
05/05/2014,15:30:00,6.406083333,6.416083333,6.426083333
06/05/2014,09:30:00,6.415555556,6.425555556,6.435555556
06/05/2014,12:30:00,6.47,6.48,6.49
06/05/2014,15:30:00,6.449444444,6.459444444,6.469444444
07/05/2014,09:30:00,6.456555556,6.466555556,6.476555556
07/05/2014,12:30:00,6.471666667,6.481666667,6.491666667
07/05/2014,15:30:00,6.476944444,6.486944444,6.496944444
08/05/2014,09:30:00,6.480833333,6.490833333,6.500833333
08/05/2014,12:30:00,6.476944444,6.486944444,6.496944444
08/05/2014,15:30:00,6.478611111,6.488611111,6.498611111
09/05/2014,09:30:00,6.473888889,6.483888889,6.493888889
09/05/2014,12:30:00,6.490555556,6.500555556,6.510555556
09/05/2014,15:30:00,6.421875,6.431875,6.441875
12/05/2014,09:30:00,6.477777778,6.487777778,6.497777778
12/05/2014,12:30:00,6.480882353,6.490882353,6.500882353
12/05/2014,15:30:00,6.496111111,6.506111111,6.516111111
13/05/2014,09:30:00,6.533333333,6.543333333,6.553333333
13/05/2014,12:30:00,6.536111111,6.546111111,6.556111111
13/05/2014,15:30:00,6.535833333,6.545833333,6.555833333
14/05/2014,09:30:00,6.544444444,6.554444444,6.564444444
14/05/2014,12:30:00,6.573611111,6.583611111,6.593611111
14/05/2014,15:30:00,6.581555556,6.591555556,6.601555556
15/05/2014,09:30:00,6.612777778,6.622777778,6.632777778
15/05/2014,12:30:00,6.625555556,6.635555556,6.645555556
15/05/2014,15:30:00,6.598611111,6.608611111,6.618611111
16/05/2014,09:30:00,6.640555556,6.650555556,6.660555556
16/05/2014,12:30:00,6.663888889,6.673888889,6.683888889
16/05/2014,15:30:00,6.624722222,6.634722222,6.644722222
19/05/2014,09:30:00,6.557777778,6.567777778,6.577777778
19/05/2014,12:30:00,6.625555556,6.635555556,6.645555556
19/05/2014,15:30:00,6.677777778,6.687777778,6.697777778
20/05/2014,09:30:00,6.668055556,6.678055556,6.688055556
20/05/2014,12:30:00,6.678888889,6.688888889,6.698888889
20/05/2014,15:30:00,6.672777778,6.682777778,6.692777778
21/05/2014,09:30:00,6.628888889,6.638888889,6.648888889
21/05/2014,12:30:00,6.638888889,6.648888889,6.658888889
21/05/2014,15:30:00,6.675,6.685,6.695
22/05/2014,09:30:00,6.6925,6.7025,6.7125
22/05/2014,12:30:00,6.721666667,6.731666667,6.741666667
22/05/2014,15:30:00,6.729444444,6.739444444,6.749444444
23/05/2014,09:30:00,6.745555556,6.755555556,6.765555556
23/05/2014,12:30:00,6.766666667,6.776666667,6.786666667
23/05/2014,15:30:00,6.777222222,6.787222222,6.797222222
27/05/2014,09:30:00,6.901666667,6.911666667,6.921666667
27/05/2014,12:30:00,6.959166667,6.969166667,6.979166667
27/05/2014,15:30:00,6.855555556,6.865555556,6.875555556
28/05/2014,09:30:00,7.1,7.11,7.12
28/05/2014,12:30:00,6.473888889,6.483888889,6.493888889
28/05/2014,15:30:00,6.762222222,6.772222222,6.782222222
29/05/2014,09:30:00,6.953055556,6.963055556,6.973055556
29/05/2014,12:30:00,6.699166667,6.709166667,6.719166667
29/05/2014,15:30:00,6.732777778,6.742777778,6.752777778
30/05/2014,09:30:00,6.825,6.835,6.845
30/05/2014,12:30:00,6.806944444,6.816944444,6.826944444
30/05/2014,15:30:00,6.7825,6.7925,6.8025
02/06/2014,09:30:00,6.720555556,6.730555556,6.740555556
02/06/2014,12:30:00,6.728888889,6.738888889,6.748888889
02/06/2014,15:30:00,6.545555556,6.555555556,6.565555556
03/06/2014,09:30:00,6.473888889,6.483888889,6.493888889
03/06/2014,12:30:00,6.457777778,6.467777778,6.477777778
03/06/2014,15:30:00,6.492222222,6.502222222,6.512222222
04/06/2014,09:30:00,6.688888889,6.698888889,6.708888889
04/06/2014,12:30:00,6.760833333,6.770833333,6.780833333
04/06/2014,15:30:00,6.726944444,6.736944444,6.746944444
05/06/2014,09:30:00,6.675,6.685,6.695
05/06/2014,12:30:00,6.654722222,6.664722222,6.674722222
05/06/2014,15:30:00,6.611666667,6.621666667,6.631666667
06/06/2014,09:30:00,6.530833333,6.540833333,6.550833333
06/06/2014,12:30:00,6.345277778,6.355277778,6.365277778
06/06/2014,15:30:00,6.4475,6.4575,6.4675
09/06/2014,09:30:00,6.498055556,6.508055556,6.518055556
09/06/2014,12:30:00,6.420277778,6.430277778,6.440277778
09/06/2014,15:30:00,6.477388889,6.487388889,6.497388889
10/06/2014,09:30:00,6.359166667,6.369166667,6.379166667
10/06/2014,12:30:00,6.341111111,6.351111111,6.361111111
10/06/2014,15:30:00,6.349444444,6.359444444,6.369444444
11/06/2014,09:30:00,6.336944444,6.346944444,6.356944444
11/06/2014,12:30:00,6.3125,6.3225,6.3325
11/06/2014,15:30:00,6.325,6.335,6.345
12/06/2014,09:30:00,6.303055556,6.313055556,6.323055556
12/06/2014,12:30:00,6.296666667,6.306666667,6.316666667
12/06/2014,15:30:00,6.233611111,6.243611111,6.253611111
13/06/2014,09:30:00,6.206944444,6.216944444,6.226944444
13/06/2014,12:30:00,6.281111111,6.291111111,6.301111111
13/06/2014,15:30:00,6.258611111,6.268611111,6.278611111
16/06/2014,09:30:00,6.273333333,6.283333333,6.293333333
16/06/2014,12:30:00,6.277222222,6.287222222,6.297222222
16/06/2014,15:30:00,6.266111111,6.276111111,6.286111111
17/06/2014,09:30:00,6.228055556,6.238055556,6.248055556
17/06/2014,12:30:00,6.187777778,6.197777778,6.207777778
17/06/2014,15:30:00,6.229722222,6.239722222,6.249722222
18/06/2014,09:30:00,6.192777778,6.202777778,6.212777778
18/06/2014,12:30:00,6.161388889,6.171388889,6.181388889
18/06/2014,15:30:00,6.184722222,6.194722222,6.204722222
19/06/2014,09:30:00,6.133888889,6.143888889,6.153888889
19/06/2014,12:30:00,6.119722222,6.129722222,6.139722222
19/06/2014,15:30:00,6.091388889,6.101388889,6.111388889
20/06/2014,09:30:00,6.078055556,6.088055556,6.098055556
20/06/2014,12:30:00,6.058333333,6.068333333,6.078333333
20/06/2014,15:30:00,6.074444444,6.084444444,6.094444444
23/06/2014,09:30:00,6.076944444,6.086944444,6.096944444
23/06/2014,12:30:00,6.079722222,6.089722222,6.099722222
23/06/2014,15:30:00,6.073055556,6.083055556,6.093055556
24/06/2014,09:30:00,6.073055556,6.083055556,6.093055556
24/06/2014,12:30:00,6.0725,6.0825,6.0925
24/06/2014,15:30:00,6.071111111,6.081111111,6.091111111
25/06/2014,09:30:00,6.065277778,6.075277778,6.085277778
25/06/2014,12:30:00,6.057222222,6.067222222,6.077222222
25/06/2014,15:30:00,6.061666667,6.071666667,6.081666667
26/06/2014,09:30:00,6.081944444,6.091944444,6.101944444
26/06/2014,12:30:00,6.103333333,6.113333333,6.123333333
26/06/2014,15:30:00,6.113888889,6.123888889,6.133888889
27/06/2014,09:30:00,6.121666667,6.131666667,6.141666667
27/06/2014,12:30:00,6.1875,6.1975,6.2075
27/06/2014,15:30:00,6.183333333,6.193333333,6.203333333
30/06/2014,09:30:00,6.229722222,6.239722222,6.249722222
30/06/2014,12:30:00,6.240277778,6.250277778,6.260277778
30/06/2014,15:30:00,6.280277778,6.290277778,6.300277778
01/07/2014,09:30:00,6.343055556,6.353055556,6.363055556
01/07/2014,12:30:00,6.237222222,6.247222222,6.257222222
01/07/2014,15:30:00,6.239722222,6.249722222,6.259722222
02/07/2014,09:30:00,6.246111111,6.256111111,6.266111111
02/07/2014,12:30:00,6.246666667,6.256666667,6.266666667
02/07/2014,15:30:00,6.249444444,6.259444444,6.269444444
03/07/2014,09:30:00,6.250277778,6.260277778,6.270277778
03/07/2014,12:30:00,6.207777778,6.217777778,6.227777778
03/07/2014,15:30:00,6.196944444,6.206944444,6.216944444
04/07/2014,09:30:00,6.204444444,6.214444444,6.224444444
04/07/2014,12:30:00,6.160833333,6.170833333,6.180833333
04/07/2014,15:30:00,6.145833333,6.155833333,6.165833333
09/07/2014,09:30:00,6.150277778,6.160277778,6.170277778
09/07/2014,12:30:00,6.148333333,6.158333333,6.168333333
09/07/2014,15:30:00,6.1125,6.1225,6.1325
10/07/2014,09:30:00,6.076111111,6.086111111,6.096111111
10/07/2014,12:30:00,6.059166667,6.069166667,6.079166667
10/07/2014,15:30:00,6.052611111,6.062611111,6.072611111
11/07/2014,09:30:00,6.054722222,6.064722222,6.074722222
11/07/2014,12:30:00,6.086666667,6.096666667,6.106666667
11/07/2014,15:30:00,6.0975,6.1075,6.1175
14/07/2014,09:30:00,6.099444444,6.109444444,6.119444444
14/07/2014,12:30:00,6.118611111,6.128611111,6.138611111
14/07/2014,15:30:00,6.114444444,6.124444444,6.134444444
15/07/2014,09:30:00,6.124055556,6.134055556,6.144055556
15/07/2014,12:30:00,6.122388889,6.132388889,6.142388889
15/07/2014,15:30:00,6.123888889,6.133888889,6.143888889
16/07/2014,09:30:00,6.118611111,6.128611111,6.138611111
16/07/2014,12:30:00,6.111111111,6.121111111,6.131111111
16/07/2014,15:30:00,6.118055556,6.128055556,6.138055556
17/07/2014,09:30:00,6.116944444,6.126944444,6.136944444
17/07/2014,12:30:00,6.116388889,6.126388889,6.136388889
17/07/2014,15:30:00,6.121277778,6.131277778,6.141277778
18/07/2014,09:30:00,6.117777778,6.127777778,6.137777778
18/07/2014,12:30:00,6.121833333,6.131833333,6.141833333
18/07/2014,15:30:00,6.122944444,6.132944444,6.142944444
21/07/2014,09:30:00,6.122222222,6.132222222,6.142222222
21/07/2014,12:30:00,6.124444444,6.134444444,6.144444444
21/07/2014,15:30:00,6.122222222,6.132222222,6.142222222
22/07/2014,09:30:00,6.113055556,6.123055556,6.133055556
22/07/2014,12:30:00,6.109722222,6.119722222,6.129722222
22/07/2014,15:30:00,6.110555556,6.120555556,6.130555556
23/07/2014,09:30:00,6.109166667,6.119166667,6.129166667
23/07/2014,12:30:00,6.108611111,6.118611111,6.128611111
23/07/2014,15:30:00,6.109444444,6.119444444,6.129444444
24/07/2014,09:30:00,6.108611111,6.118611111,6.128611111
24/07/2014,12:30:00,6.110555556,6.120555556,6.130555556
24/07/2014,15:30:00,6.111388889,6.121388889,6.131388889
25/07/2014,09:30:00,6.111111111,6.121111111,6.131111111
25/07/2014,12:30:00,6.134722222,6.144722222,6.154722222
25/07/2014,15:30:00,6.128611111,6.138611111,6.148611111
28/07/2014,09:30:00,6.136666667,6.146666667,6.156666667
28/07/2014,12:30:00,6.136388889,6.146388889,6.156388889
28/07/2014,15:30:00,6.138333333,6.148333333,6.158333333
29/07/2014,09:30:00,6.144166667,6.154166667,6.164166667
29/07/2014,12:30:00,6.151388889,6.161388889,6.171388889
29/07/2014,15:30:00,6.148055556,6.158055556,6.168055556
30/07/2014,09:30:00,6.147222222,6.157222222,6.167222222
30/07/2014,12:30:00,6.149444444,6.159444444,6.169444444
30/07/2014,15:30:00,6.148333333,6.158333333,6.168333333
31/07/2014,09:30:00,6.1425,6.1525,6.1625
31/07/2014,12:30:00,6.124722222,6.134722222,6.144722222
31/07/2014,15:30:00,6.119444444,6.129444444,6.139444444
01/08/2014,09:30:00,6.102777778,6.112777778,6.122777778
01/08/2014,12:30:00,6.135,6.145,6.155
01/08/2014,15:30:00,6.122777778,6.132777778,6.142777778
05/08/2014,09:30:00,6.135833333,6.145833333,6.155833333
05/08/2014,12:30:00,6.143333333,6.153333333,6.163333333
05/08/2014,15:30:00,6.140611111,6.150583333,6.160555556
06/08/2014,09:30:00,6.145,6.155,6.165
06/08/2014,12:30:00,6.149444444,6.159444444,6.169444444
06/08/2014,15:30:00,6.149444444,6.159444444,6.169444444
07/08/2014,09:30:00,6.148333333,6.158333333,6.168333333
07/08/2014,12:30:00,6.150555556,6.160555556,6.170555556
07/08/2014,15:30:00,6.151666667,6.161666667,6.171666667
08/08/2014,09:30:00,6.149166667,6.159166667,6.169166667
08/08/2014,12:30:00,6.15,6.16,6.17
08/08/2014,15:30:00,6.153611111,6.163611111,6.173611111
11/08/2014,09:30:00,6.152777778,6.162777778,6.172777778
11/08/2014,12:30:00,6.153888889,6.163888889,6.173888889
11/08/2014,15:30:00,6.156111111,6.166111111,6.176111111
12/08/2014,09:30:00,6.195833333,6.205833333,6.215833333
12/08/2014,12:30:00,6.178055556,6.188055556,6.198055556
12/08/2014,15:30:00,6.176388889,6.186388889,6.196388889
13/08/2014,09:30:00,6.1825,6.1925,6.2025
13/08/2014,12:30:00,6.180555556,6.190555556,6.200555556
13/08/2014,15:30:00,6.176111111,6.186111111,6.196111111
14/08/2014,09:30:00,6.173333333,6.183333333,6.193333333
14/08/2014,12:30:00,6.156666667,6.166666667,6.176666667
14/08/2014,15:30:00,6.156111111,6.166111111,6.176111111
15/08/2014,09:30:00,6.156944444,6.166944444,6.176944444
15/08/2014,12:30:00,6.093888889,6.103888889,6.113888889
15/08/2014,15:30:00,6.100277778,6.110277778,6.120277778
18/08/2014,09:30:00,6.108611111,6.118611111,6.128611111
18/08/2014,12:30:00,6.103888889,6.113888889,6.123888889
18/08/2014,15:30:00,6.096388889,6.106388889,6.116388889
19/08/2014,09:30:00,6.096388889,6.106388889,6.116388889
19/08/2014,12:30:00,6.095277778,6.105277778,6.115277778
19/08/2014,15:30:00,6.098333333,6.108333333,6.118333333
20/08/2014,09:30:00,6.090555556,6.100555556,6.110555556
20/08/2014,12:30:00,6.068611111,6.078611111,6.088611111
20/08/2014,15:30:00,6.010833333,6.020833333,6.030833333
21/08/2014,09:30:00,6.008611111,6.018611111,6.028611111
21/08/2014,12:30:00,6.098055556,6.108055556,6.118055556
21/08/2014,15:30:00,6.030833333,6.040833333,6.050833333
22/08/2014,09:30:00,6.066111111,6.076111111,6.086111111
22/08/2014,12:30:00,6.069444444,6.079444444,6.089444444
22/08/2014,15:30:00,6.056944444,6.066944444,6.076944444
25/08/2014,09:30:00,6.058333333,6.068333333,6.078333333
25/08/2014,12:30:00,6.062222222,6.072222222,6.082222222
25/08/2014,15:30:00,6.047222222,6.057222222,6.067222222
26/08/2014,09:30:00,6.044166667,6.054166667,6.064166667
26/08/2014,12:30:00,6.043055556,6.053055556,6.063055556
26/08/2014,15:30:00,6.033333333,6.043333333,6.053333333
27/08/2014,09:30:00,6.01,6.02,6.03
27/08/2014,12:30:00,6.002777778,6.012777778,6.022777778
27/08/2014,15:30:00,6.008888889,6.018888889,6.028888889
28/08/2014,09:30:00,6.013333333,6.023333333,6.033333333
28/08/2014,12:30:00,6.005555556,6.015555556,6.025555556
28/08/2014,15:30:00,5.996111111,6.006111111,6.016111111
29/08/2014,09:30:00,5.981666667,5.991666667,6.001666667
29/08/2014,12:30:00,5.988888889,5.998888889,6.008888889
29/08/2014,15:30:00,5.993888889,6.003888889,6.013888889
01/09/2014,09:30:00,6.003055556,6.013055556,6.023055556
01/09/2014,12:30:00,6.04,6.05,6.06
01/09/2014,15:30:00,6.041666667,6.051666667,6.061666667
02/09/2014,09:30:00,6.036388889,6.046388889,6.056388889
02/09/2014,12:30:00,6.043611111,6.053611111,6.063611111
02/09/2014,15:30:00,6.051944444,6.061944444,6.071944444
03/09/2014,09:30:00,6.071944444,6.081944444,6.091944444
03/09/2014,12:30:00,6.076111111,6.086111111,6.096111111
03/09/2014,15:30:00,6.059722222,6.069722222,6.079722222
04/09/2014,09:30:00,6.0425,6.0525,6.0625
04/09/2014,12:30:00,6.040555556,6.050555556,6.060555556
04/09/2014,15:30:00,6.040555556,6.050555556,6.060555556
05/09/2014,09:30:00,6.043611111,6.053611111,6.063611111
05/09/2014,12:30:00,6.044166667,6.054166667,6.064166667
05/09/2014,15:30:00,6.047222222,6.057222222,6.067222222
08/09/2014,09:30:00,6.051666667,6.061666667,6.071666667
08/09/2014,12:30:00,6.0525,6.0625,6.0725
08/09/2014,15:30:00,6.051111111,6.061111111,6.071111111
09/09/2014,09:30:00,6.053055556,6.063055556,6.073055556
09/09/2014,12:30:00,6.054166667,6.064166667,6.074166667
09/09/2014,15:30:00,6.056111111,6.066111111,6.076111111
10/09/2014,09:30:00,6.088888889,6.098888889,6.108888889
10/09/2014,12:30:00,6.150277778,6.160277778,6.170277778
10/09/2014,15:30:00,6.151666667,6.161666667,6.171666667
11/09/2014,09:30:00,6.155,6.165,6.175
11/09/2014,12:30:00,6.148333333,6.158333333,6.168333333
11/09/2014,15:30:00,6.148333333,6.158333333,6.168333333
12/09/2014,09:30:00,6.148888889,6.158888889,6.168888889
12/09/2014,12:30:00,6.149444444,6.159444444,6.169444444
12/09/2014,15:30:00,6.150555556,6.160555556,6.170555556
15/09/2014,09:30:00,6.156944444,6.166944444,6.176944444
15/09/2014,12:30:00,6.195277778,6.205277778,6.215277778
15/09/2014,15:30:00,6.186111111,6.196111111,6.206111111
16/09/2014,09:30:00,6.134444444,6.144444444,6.154444444
16/09/2014,12:30:00,6.1475,6.1575,6.1675
16/09/2014,15:30:00,6.1475,6.1575,6.1675
17/09/2014,09:30:00,6.155833333,6.165833333,6.175833333
17/09/2014,12:30:00,6.153611111,6.163611111,6.173611111
17/09/2014,15:30:00,6.156111111,6.166111111,6.176111111
18/09/2014,09:30:00,6.188888889,6.198888889,6.208888889
18/09/2014,12:30:00,6.171388889,6.181388889,6.191388889
18/09/2014,15:30:00,6.175,6.185,6.195
19/09/2014,09:30:00,6.179444444,6.189444444,6.199444444
19/09/2014,12:30:00,6.179722222,6.189722222,6.199722222
19/09/2014,15:30:00,6.181944444,6.191944444,6.201944444
22/09/2014,09:30:00,6.179166667,6.189166667,6.199166667
22/09/2014,12:30:00,6.176111111,6.186111111,6.196111111
22/09/2014,15:30:00,6.178611111,6.188611111,6.198611111
23/09/2014,09:30:00,6.185277778,6.195277778,6.205277778
23/09/2014,12:30:00,6.196666667,6.206666667,6.216666667
23/09/2014,15:30:00,6.161388889,6.171388889,6.181388889
24/09/2014,09:30:00,6.161111111,6.171111111,6.181111111
24/09/2014,12:30:00,6.167222222,6.177222222,6.187222222
24/09/2014,15:30:00,6.164444444,6.174444444,6.184444444
25/09/2014,09:30:00,6.165555556,6.175555556,6.185555556
25/09/2014,12:30:00,6.182222222,6.192222222,6.202222222
25/09/2014,15:30:00,6.184166667,6.194166667,6.204166667
26/09/2014,09:30:00,6.190555556,6.200555556,6.210555556
26/09/2014,12:30:00,6.207222222,6.217222222,6.227222222
26/09/2014,15:30:00,6.21,6.22,6.23
29/09/2014,09:30:00,6.245,6.255,6.265
29/09/2014,12:30:00,6.247777778,6.257777778,6.267777778
29/09/2014,15:30:00,6.246666667,6.256666667,6.266666667
30/09/2014,09:30:00,6.249722222,6.259722222,6.269722222
30/09/2014,12:30:00,6.248888889,6.258888889,6.268888889
30/09/2014,15:30:00,6.254166667,6.264166667,6.274166667
01/10/2014,09:30:00,6.263823529,6.273823529,6.283823529
01/10/2014,12:30:00,6.26,6.27,6.28
01/10/2014,15:30:00,6.258235294,6.268235294,6.278235294
02/10/2014,09:30:00,6.258055556,6.268055556,6.278055556
02/10/2014,12:30:00,6.270833333,6.280833333,6.290833333
02/10/2014,15:30:00,6.272222222,6.282222222,6.292222222
03/10/2014,09:30:00,6.271666667,6.281666667,6.291666667
03/10/2014,12:30:00,6.270277778,6.280277778,6.290277778
03/10/2014,15:30:00,6.272777778,6.282777778,6.292777778
06/10/2014,09:30:00,6.279444444,6.289444444,6.299444444
06/10/2014,12:30:00,6.279722222,6.289722222,6.299722222
06/10/2014,15:30:00,6.279166667,6.289166667,6.299166667
07/10/2014,09:30:00,6.287222222,6.297222222,6.307222222
07/10/2014,12:30:00,6.287777778,6.297777778,6.307777778
07/10/2014,15:30:00,6.300555556,6.310555556,6.320555556
08/10/2014,09:30:00,6.303888889,6.313888889,6.323888889
08/10/2014,12:30:00,6.305555556,6.315555556,6.325555556
08/10/2014,15:30:00,6.310555556,6.320555556,6.330555556
09/10/2014,09:30:00,6.327777778,6.337777778,6.347777778
09/10/2014,12:30:00,6.298888889,6.308888889,6.318888889
09/10/2014,15:30:00,6.300833333,6.310833333,6.320833333
10/10/2014,09:30:00,6.294722222,6.304722222,6.314722222
10/10/2014,12:30:00,6.302777778,6.312777778,6.322777778
10/10/2014,15:30:00,6.306944444,6.316944444,6.326944444
13/10/2014,09:30:00,6.309722222,6.319722222,6.329722222
13/10/2014,12:30:00,6.304166667,6.314166667,6.324166667
13/10/2014,15:30:00,6.302222222,6.312222222,6.322222222
14/10/2014,09:30:00,6.289722222,6.299722222,6.309722222
14/10/2014,12:30:00,6.298888889,6.308888889,6.318888889
14/10/2014,15:30:00,6.302777778,6.312777778,6.322777778
15/10/2014,09:30:00,6.305,6.315,6.325
15/10/2014,12:30:00,6.309055556,6.319055556,6.329055556
15/10/2014,15:30:00,6.320555556,6.330555556,6.340555556
16/10/2014,09:30:00,6.323888889,6.333888889,6.343888889
16/10/2014,12:30:00,6.337777778,6.347777778,6.357777778
16/10/2014,15:30:00,6.343888889,6.353888889,6.363888889
17/10/2014,09:30:00,6.359944444,6.369944444,6.379944444
17/10/2014,12:30:00,6.331111111,6.341111111,6.351111111
17/10/2014,15:30:00,6.341111111,6.351111111,6.361111111
20/10/2014,09:30:00,6.352222222,6.362222222,6.372222222
20/10/2014,12:30:00,6.352222222,6.362222222,6.372222222
20/10/2014,15:30:00,6.365833333,6.375833333,6.385833333
21/10/2014,09:30:00,6.369555556,6.379555556,6.389555556
21/10/2014,12:30:00,6.367222222,6.377222222,6.387222222
21/10/2014,15:30:00,6.359333333,6.369333333,6.379333333
22/10/2014,09:30:00,6.365555556,6.375555556,6.385555556
22/10/2014,12:30:00,6.367222222,6.377222222,6.387222222
22/10/2014,15:30:00,6.371388889,6.381388889,6.391388889
23/10/2014,09:30:00,6.3725,6.3825,6.3925
23/10/2014,12:30:00,6.349166667,6.359166667,6.369166667
23/10/2014,15:30:00,6.347777778,6.357777778,6.367777778
27/10/2014,09:30:00,6.349166667,6.359166667,6.369166667
27/10/2014,12:30:00,6.348888889,6.358888889,6.368888889
27/10/2014,15:30:00,6.350833333,6.360833333,6.370833333
28/10/2014,09:30:00,6.348611111,6.358611111,6.368611111
28/10/2014,12:30:00,6.348333333,6.358333333,6.368333333
28/10/2014,15:30:00,6.351666667,6.361666667,6.371666667
29/10/2014,09:30:00,6.381944444,6.391944444,6.401944444
29/10/2014,12:30:00,6.391111111,6.401111111,6.411111111
29/10/2014,15:30:00,6.395555556,6.405555556,6.415555556
30/10/2014,09:30:00,6.420277778,6.430277778,6.440277778
30/10/2014,12:30:00,6.404,6.414,6.424
30/10/2014,15:30:00,6.347222222,6.357222222,6.367222222
31/10/2014,09:30:00,6.311944444,6.321944444,6.331944444
31/10/2014,12:30:00,6.289166667,6.299166667,6.309166667
31/10/2014,15:30:00,6.246388889,6.256388889,6.266388889
03/11/2014,09:30:00,6.291388889,6.301388889,6.311388889
03/11/2014,12:30:00,6.324722222,6.334722222,6.344722222
03/11/2014,15:30:00,6.325277778,6.335277778,6.345277778
04/11/2014,09:30:00,6.348611111,6.358611111,6.368611111
04/11/2014,12:30:00,6.349722222,6.359722222,6.369722222
04/11/2014,15:30:00,6.356666667,6.366666667,6.376666667
05/11/2014,09:30:00,6.361388889,6.371388889,6.381388889
05/11/2014,12:30:00,6.373333333,6.383333333,6.393333333
05/11/2014,15:30:00,6.383888889,6.393888889,6.403888889
06/11/2014,09:30:00,6.308055556,6.318055556,6.328055556
06/11/2014,12:30:00,6.321111111,6.331111111,6.341111111
06/11/2014,15:30:00,6.325,6.335,6.345
07/11/2014,09:30:00,6.339722222,6.349722222,6.359722222
07/11/2014,12:30:00,6.343333333,6.353333333,6.363333333
07/11/2014,15:30:00,6.363888889,6.373888889,6.383888889
